COMP9044|Mai, Andrew Jake                                  |19901201|M
COMP9517|Zhong, Sophia                                     |19950107|F
COMP2041|Zhang, Eric                                       |20031229|M
COMP3141|Liu, Wei Zheng                                    |20010624|M
COMP3141|Liu, Alex Julian                                  |20030521|M
COMP6443|Shao, Ahmed                                       |19970917|M
COMP9414|Wong Ke, Haoyu Andrew                             |20020820|M
COMP9517|Nguyen Natalie, Maria Claire Rachel               |19980825|F
COMP9020|Liu, Samuel                                       |20000129|M
COMP1521|Liu, Michael                                      |20030120|M
DPGE1002|Li, Kevin Mohammed Mohammad                       |19770125|M
COMP2521|Bui Ahmed, Leon Mark                              |19980515|M
DPST1013|Singh, Ethan                                      |19981026|M
COMP9417|Chen, Eric Max Roy                                |19991214|M
COMP9323|Cao, Christine                                    |20040528|F
COMP6771|Zhao, Richard Mitchell Yifan Yuhao                |19960813|M
COMP2041|Dai, Xinran Grace                                 |20001127|F
COMP9517|Qian, Roy Han                                     |20000803|M
COMP2521|Wang, Sarah Maria                                 |20040202|F
COMP9319|Yu, Jordan Chen                                   |20021016|M
DPBS1170|Han, Stephen                                      |19940702|M
DPBS1140|Chen Yi, Elizabeth Yue Maria                      |19980824|F
COMP9517|Shi, Rachel Jenny Tina                            |20030905|F
COMP9902|Li, Ethan David                                   |19980719|M
COMP3141|Huang Jayden, Richard Andy                        |20040630|M
DPGE1001|Feng Calvin, Leon Caleb                           |19990122|M
COMP1511|Song, Dylan                                       |19930402|M
COMP9417|Xie Steven, Aidan                                 |20021226|M
COMP1511|Huang, Haoyu Karan                                |19810813|M
COMP3331|Chen Fiona, Catherine Grace Maria Fiona           |20011025|F
DPST1091|Liu, Nicholas Jimmy Joseph                        |20010826|M
COMP6771|Zhu Christian Anthony, Tom Richard Lawrence       |20030104|M
COMP1511|Chen, Chloe                                       |20001204|F
COMP9024|Wu, Tim David Derek Will                          |20030711|M
ENGG1811|Chen, Angela Melanie                              |20020914|F
COMP2521|Xu, Nathan Will                                   |20010420|M
DPST1013|Wu, Steven Yifei Bryan                            |20011002|M
COMP1531|Xu, Thomas Isaac Wenbo Aiden                      |19980825|M
COMP3141|Do, Feng Terry Haoran                             |19710505|M
ENGG1811|Wong, Peter Jie                                   |19980603|M
COMP9024|Mai, Sebastian                                    |20021008|M
COMP3331|Liu, Ethan Jake                                   |19960424|M
COMP3121|Pan Christine, Grace Melanie                      |19970826|F
COMP2511|Li Jenny, Angela                                  |20000610|F
COMP9417|Jiang George, Henry Richard Andrew Luke Jeffrey   |19981221|M
BIOM9332|Wang, Alexander Jake Zeyu                         |19980802|M
COMP3121|Lu, Christopher Jesse Hugo Sebastian              |20040428|M
COMP9902|Yang, Daniel Tong Yiming Bryan                    |19980523|M
COMP1511|Nguyen Gabriel, Kevin                             |19990401|M
COMP2521|Li, Joshua Joel                                   |20040329|M
DPGE1002|Yang, Wenbo Brian                                 |19940220|M
COMP9517|Duong, Callum                                     |20001130|M
COMP6443|Pham, Jie                                         |19590630|M
COMP6443|Truong, Rui Adam                                  |20011212|M
COMP9444|Lu, Sophie Jasmine Vanessa                        |20030803|F
COMP6771|Ly, Rohan                                         |19931012|M
COMP9311|Wang, Andrew Ahmed                                |19961019|M
COMP9101|Luo, Leon Jesse                                   |19980903|M
COMP1511|Huang, Kelly                                      |19991211|F
COMP1531|Zhang, William                                    |20031028|M
COMP2041|Duan, Brian                                       |19971214|M
COMP1511|Liu, Sanjana Olivia Xinyi Mia                     |20000806|F
COMP1511|Luo Jordan, Brendan Brendan Will                  |19961202|M
COMP1531|Tran, Rahul Danny Rahul                           |20040429|M
BIOM9332|Wang, Joshua Bill                                 |19990109|M
COMP2041|Li, James Chen Danny                              |19990425|M
COMP3121|Wen, Rebecca Xinyi                                |20010301|F
DPGE1003|Zheng, Chloe Tina                                 |19990613|F
COMP1911|Liu, James John Jiaqi Jordan                      |19760219|M
COMP2521|Fan, Jordan Hao Andy Jun                          |19980601|M
COMP9311|Xiao, Rishi Marcus                                |19990731|M
COMP1531|Li, Tony                                          |20020707|M
COMP3331|Zhang, Nathan Alex Wei                            |19930103|M
COMP9517|Xie Stephen, Lawrence Marcus Terry                |20021002|M
COMP2041|Jiang, Ethan Peter Joshua                         |20030227|M
COMP9517|Tang, Yuhao Haotian Isaac                         |19901001|M
COMP2041|Xie Andy, Ian Ahmed Jerry                         |20011223|M
COMP6721|Cao, Liam Chun Ray                                |19960803|M
COMP2521|Cheng, Mitchell Aryan Jared                       |19890808|M
COMP9313|Zhang, William David                              |19970721|M
COMP6771|Lee, Ethan                                        |20001014|M
COMP2511|Lam, Sophia Jennifer                              |19961017|F
COMP3121|Tran, Will Sunny Martin Xin                       |19941124|M
DPGE1001|Ng, Noah Tim                                      |20000412|M
COMP9444|Xie, Hannah Xin Grace Melanie                     |19980118|F
COMP9313|Wong, Jeffrey Yue                                 |20031217|M
BIOM1010|Tong, Tom Matthew Ian Xinyu                       |19931013|M
COMP3141|Jin, Samuel Evan                                  |20040309|M
DPST1022|Jiang, Xinran Sanjana Jiaqi                       |19950920|F
BIOM9660|Wu, Yifei Leo                                     |20020913|M
COMP1521|Zhang Annie, Jiaqi Sophie                         |20020318|F
COMP1511|Xu, David Roy                                     |20000601|M
COMP9900|Yang, Eric                                        |20010628|M
COMP3121|Lin, Ethan                                        |19950925|M
COMP1531|Zhang, Jack Joel Xiao                             |19911112|M
DPBS1120|Dong, Robert Zheng                                |19991110|M
COMP3141|Liu, Nathan Josh John                             |20000307|M
COMP1511|Wu, Alex Thomas Luke                              |19921021|M
DPBS1100|Liu, Daniel                                       |20000804|M
COMP3141|Zhang, Jiaqi Xinran Charlotte                     |19970528|F
DPST1071|Cheung, Chi                                       |20000207|M
COMP9311|Zhang, Raymond                                    |19881126|M
COMP9417|Wang, Nathan Winston                              |19970909|M
DPST1051|Li, James Muhammad                                |20000926|M
COMP6771|Wang Peter, James Tony                            |19981101|M
COMP3141|Yu, Jennifer                                      |20040124|F
COMP2511|Cheng, Daniel Ke Jiacheng                         |19970205|M
COMP3121|Wang, Alex Jeremy Rahul                           |20030507|M
DPST1091|Wang, Olivia Jessica Anna                         |19970524|F
COMP1010|Tao, Kenneth Luke                                 |20001004|M
DPST1052|Wang, Sarah                                       |19861008|F
COMP3121|Cheung, Oscar Alan                                |19910621|M
COMP1531|Wang, Nicole Nicole Grace                         |19890915|F
COMP2521|Sun, Isaac Alex Joe Lucas Rory                    |20030622|M
COMP1511|Wang, Emily Hannah Lucy                           |19960920|F
BINF3010|He, Yu George Joseph                              |19920101|M
COMP9331|Wu Boyang, Frank                                  |19910621|M
COMP3141|Liu Joseph, Raymond Wenbo Mohammed                |20001224|M
COMP6771|Ng, Anthony Matthew Adam                          |19900428|M
COMP9414|Ahmed, Liam                                       |20010425|M
COMP3141|Lee, Emily Vivian Vanessa                         |20020516|F
DPBS1150|Yang Zheng, Brandon Brian Raymond Joshua          |20040227|M
COMP6443|Wang, Joshua Jin                                  |20010924|M
COMP9101|Xia, Leo Tim                                      |19971128|M
COMP9417|Huynh, Oscar Patrick Jimmy Calvin                 |20040217|M
COMP1010|Lin, Caleb Joseph Jack                            |19791206|M
COMP6447|Lam, Richard Max Albert Raymond                   |19590630|M
COMP2521|Xu, Sophie Jiayi                                  |20030928|F
DPBS1190|Zhu, Brian Will Jason Ray                         |20001108|M
BIOM1010|Wang, Andrew                                      |19970204|M
COMP1511|Zhang, Jiaqi Jessica                              |19990806|F
DPST1022|Chen Rebecca, .                                   |20020708|F
COMP3900|Tang, William Jayden Joe                          |19920715|M
COMP1511|Wang, Karen                                       |20010529|F
COMP9154|Ren, Sarah Yi                                     |19960114|F
DPBS1170|Liu, Samuel Ke                                    |19930402|M
COMP9101|Chen Austin, Chris                                |19950709|M
DPBS1150|Yu, Chris                                         |20030908|M
COMP9517|Liu James, Matthew                                |19970524|M
COMP2041|Shen, Xavier Jay Yifan                            |19900705|M
COMP9517|Xiao, Matthew                                     |20031206|M
COMP9101|Li, William Simon                                 |19891122|M
COMP9414|Xie, Natalie Sarah Yu                             |19910816|F
COMP3121|Zhang, Jordan Muhammad Ye                         |20020108|M
COMP9021|Wang, Jessica Karen Christina Fiona               |19960729|F
BIOM9332|Dong, Michelle                                    |19971026|F
COMP3900|Wang, Noah Benjamin Hao                           |20020326|M
COMP6452|Huang, Yu Yifei Jacky                             |19851007|M
COMP1521|Wang Patrick, Matthew Lawrence Chun               |20040110|M
COMP1911|Nguyen, Jayden John                               |20020322|M
COMP1521|Yu, Joseph Josh                                   |20031017|M
COMP2521|Lim, Harrison Oliver Lawrence Justin              |19960302|M
COMP1521|Wu George, Leo Bryan Liam Johnny Sean             |20020722|M
COMP1911|Shen, Brian Aiden                                 |20010510|M
BIOM9332|Feng, Zachary Lachlan Yifei                       |20031225|M
COMP2521|Zou, George Julian                                |20030401|M
COMP9414|Li Rebecca, Karen Melanie                         |20030612|F
COMP9444|Chen, Jason Noah Kevin                            |19840613|M
COMP9044|Dang, Andy Will                                   |19941226|M
COMP1511|Luong, Joel Nicolas                               |20020621|M
COMP9414|Li Sophia, Elizabeth                              |20030221|F
COMP2521|Zhang, Joshua Tian                                |19930812|M
COMP3141|Chen Angus Zeyu, Lucas Adam Yifan                 |19920409|M
DPGE1003|Yuan, Yi Joe                                      |19980519|M
COMP1511|Luo, Johnny                                       |20010117|M
COMP2521|Islam, Tom Justin Charles                         |20021003|M
COMP2041|Gao, Julian Yang Steven                           |19990708|M
COMP6443|Yang, Adam                                        |19950709|M
DPGE1003|Leung, Zheng Mark Edwin                           |20031222|M
COMP9517|Wong, Yiming Evan                                 |19990816|M
COMP3141|Kim, Xin Maria                                    |20030929|F
COMP2521|Li, James                                         |20030518|M
COMP1521|Lam, Noah Jayden Charles Yiming                   |20030701|M
COMP9331|Li, James                                         |20000710|M
COMP1521|Chen, Chloe Vivian Jennifer Rachel                |20000821|F
DPST1022|Sun, Jiawei Jerry                                 |20031204|M
DPBS1150|Liang, Chelsea                                    |20040125|F
COMP1511|Zhu, Chloe                                        |19980210|F
COMP3331|Zhao, Jack Leo Luke                               |19940201|M
COMP9313|Wang Isaac, James David Ran                       |19990613|M
ENGG1811|He, Michelle                                      |20030710|F
COMP3511|Shen Aryan, George Edward Raymond                 |19820123|M
COMP2041|Wang, James Danny                                 |19950302|M
COMP1531|Zhang, Sebastian Yuchen Aditya                    |19950616|M
COMP9044|Lin, Jennifer Sarah Kelly                         |20040518|F
BIOM9332|Li, Emily Catherine Sarah                         |19950723|F
DPBS1170|Yuan, Kelly                                       |20010128|F
COMP1521|He, Ethan Vincent Aidan                           |19960727|M
COMP1511|Patel, William Xinyu                              |19800308|M
COMP9311|Du, Xinyu Kelly                                   |20020502|F
DPBS1190|Chen, Edward Adam                                 |19970903|M
COMP3900|Chau, Ziheng                                      |19990415|M
COMP2511|Lu Chloe, Charlotte Jiayi                         |20000306|F
DPGE1002|Feng, Vivian Lucy Lucy                            |19991221|F
COMP9101|Yuan, Joshua                                      |20020627|M
COMP1511|Zhu Yiming, David                                 |20021021|M
COMP3141|Li, Eric Zachary                                  |19931013|M
COMP9444|Cao Vivian, Natalie Yu Grace                      |19930827|F
COMP9517|Leung, Anna Yue                                   |20031002|F
COMP4336|Li, James                                         |20030518|M
ENGG1811|Wang, Nicholas Paul                               |19891006|M
COMP1511|Song, Jessica Ashley Xinran                       |20050711|F
COMP9313|Deng, Jeremy Martin                               |20021126|M
COMP1511|Sun, Rui                                          |20040524|M
COMP9101|Liu, Daniel William                               |20000325|M
COMP9444|Gu, Yuchen Samuel                                 |19990505|M
COMP1511|Chong Dan, Jeremy Jake                            |19970425|M
COMP6443|Han Rui, Robert                                   |19950411|M
COMP9021|Huang, Alexander                                  |20040522|M
COMP3121|Sun, Roy Feng Yu                                  |20001127|M
COMP6771|Chen Dan, Nathan Brian                            |19881105|M
COMP3121|Chen, Marcus                                      |20020204|M
COMP6771|Luong, Roy Julian                                 |20020818|M
COMP9517|Nguyen, Kelly Elizabeth                           |19971216|F
BIOM9420|Ahmed Bryan, Zac Thomas Yang                      |20020503|M
DPST1013|Wong, Sanjana Jasmine                             |20020502|F
COMP3151|Lin, Ethan Oliver Justin                          |20020930|M
COMP1531|Lee Ke, Aaron Chun                                |20030904|M
COMP2521|Zhao, Oliver                                      |19990417|M
COMP6443|Li, Catherine Charlotte                           |19970212|F
COMP9900|Lee, Luke Christian                               |19940526|M
COMP3331|Chen Rebecca, .                                   |20020708|F
ENGG1811|Wang Xinyi, Fiona                                 |20030823|F
COMP1511|Ding, Owen Marcus Daniel                          |20010913|M
ENGG1811|Zhou, Steven Brandon                              |20030423|M
COMP9024|Ngo, Xinyu Lucy Yi                                |20030717|F
COMP1531|Li, Alex                                          |19950923|M
COMP9312|Qian, Justin Aidan Josh                           |20040715|M
COMP9331|Tao, Mohammad Joel Sean                           |19970505|M
DPST1014|Deng Dan, Kelvin Boyang                           |20030109|M
COMP1521|Zhang, Charlotte Annie Jennifer                   |19861015|F
COMP3900|Fan, Jing Rachel Hannah                           |19950312|F
COMP9313|Liu, Ryan Rui Yuhao                               |19930728|M
COMP1531|Li Will Xinyu, Daniel Ian                         |19920526|M
COMP9414|Li, Eric Md Darren                                |20010309|M
COMP6771|Zhang, Jack Ken Jackson Nikhil                    |20020930|M
COMP2521|Xu, Andrew Anton                                  |19990514|M
COMP9024|Du, Gary                                          |19980923|M
COMP2521|Guo, Rebecca                                      |20040323|F
COMP1521|Chen, Jiaqi                                       |19981116|F
DPST1013|Ly, Will Zheng Brendan Brandon                    |20020905|M
DPBS1110|Chen, Daniel Ho Harrison                          |19920708|M
COMP3511|Wang Dan, Edward Yang Marcus                      |20030720|M
COMP1511|Zhou, Edward Rohan Xavier                         |20000801|M
BIOM9332|Liang, Jonathan                                   |20001021|M
COMP1531|Chan Zhen, Yu                                     |19750610|M
COMP1511|Zhang, Emily                                      |19981221|F
COMP2041|Gu, Xin Nicole                                    |20000103|F
DPGE1002|Wang Jeremy, William                              |20031107|M
COMP9313|Zhang Dylan, Alex Aryan                           |19961223|M
COMP4951|Chen, Lachlan Calvin                              |19890729|M
COMP3121|Chen Jiaqi, Catherine Yi                          |20010201|F
COMP9444|Pham, Benjamin Yifan Mohammed Bill                |20040913|M
DPST1071|Zheng, Winston Callum                             |19950919|M
COMP9331|Xu, Vincent Harrison                              |20031121|M
COMP2521|Tan, Xinyi Karen Lucy Nicole                      |20030505|F
COMP1911|Huynh, Brendan Jake Thomas                        |20000402|M
COMP9020|Chung, Nicolas Jacky Marcus                       |20000216|M
COMP2041|Yang, Thomas Ricky Michael                        |20030605|M
COMP6771|Zhou, Yifan Jacky                                 |20010515|M
DPGE1003|Le, Oscar Derek                                   |20030621|M
COMP1531|Li, Peter                                         |20010627|M
COMP3900|Ren Jiayi, .                                      |20040211|F
COMP3151|Lin, Haotian Xavier                               |19930913|M
COMP1511|Zhu, Oliver Oscar                                 |20000919|M
COMP3511|Zhang, .                                          |20020404|F
DPST1031|Guo, Albert                                       |19980820|M
DPBS1120|Qiao, Yuhao Chi Md                                |19990604|M
DPBS1100|Zheng, Xiang Wei Edward                           |20021117|M
DPST1013|Huang Ken, James Tony Jasper                      |20011222|M
COMP3900|Wang Muhammad, Thomas Yuchen Zihao                |19931026|M
COMP2041|Yu, Samuel                                        |19900501|M
COMP6771|Nguyen, Rachel Elizabeth                          |20010224|F
COMP2041|Liu, Xinran Amy                                   |19980714|F
DPBS1170|Dong, Sophia Hannah Sanjana                       |20011015|F
COMP9021|Wang, Emily Chelsea                               |19880116|F
COMP3141|Fang, Wenbo Zeyu John                             |20000112|M
COMP6721|Zhang, Daniel                                     |20021012|M
BIOM4951|Wong, Wei                                         |20020726|M
COMP3121|Huang, Jasper Tian Peter                          |20020729|M
COMP9044|Zhou Yuhao, James Jiaxin Jesse                    |19971027|M
COMP9444|Zhao, Catherine                                   |19921125|F
COMP9444|Zhu, Haotian Chris                                |20010611|M
COMP9517|Kim, Lawrence                                     |20020627|M
COMP9517|Liu, Ethan Nicolas                                |20011021|M
COMP9331|Jin Ashley, Olivia                                |19980517|F
DPBS1170|Liu, Ethan Nicolas                                |20011021|M
COMP9417|Chen, Edward                                      |19990829|M
COMP3141|Wang, Joshua                                      |20000728|M
COMP3900|Ren, Ricky Kai Leo                                |20000909|M
COMP3141|Huang Ali, Joshua Leon Patrick                    |20030514|M
COMP9311|Sharma, Xinyu Cameron                             |20010603|M
COMP3900|Lau, Liam                                         |19960515|M
COMP1521|Tan, Adam Rory Jason                              |19970207|M
DPST1021|Lee, Hao Tim Harry Samuel Mitchell                |20021110|M
COMP2041|Li, Sarah Hannah                                  |20010814|F
COMP3331|Wong, Aaron                                       |20010910|M
COMP9101|Huang, James Hao                                  |19810603|M
COMP9444|Zeng, Kelvin Jackson                              |20030813|M
COMP9319|Tang, Jordan Martin Ricky Adam                    |19900716|M
COMP2041|Li, Catherine Melanie                             |20021004|F
COMP9414|Yang, Zachary                                     |20010527|M
COMP2521|Peng Rahul, Rishi Joshua Dylan                    |20040428|M
COMP6771|Zhou, Angela Ashley Christina Vivian              |20011028|F
COMP9417|Lee, Kevin Winston Xavier Ahmed                   |20031215|M
COMP9417|Tang, Haoyu Julian                                |20031001|M
COMP9414|Li, Christopher Johnny                            |20040728|M
COMP2041|Lee, Christine Jasmine Chelsea                    |20040312|F
COMP2041|Chen Yu, Jiaqi Sophia                             |19950122|F
COMP2521|Xie Ben, Eric Frank Xiao                          |19980816|M
COMP2521|Wang, Alex Jeremy Rahul                           |20030507|M
COMP2521|Zhu, Tim Yichen Rohan                             |19980205|M
COMP2521|Wang Zeyu, Nicholas Yuhao Yifan                   |19971207|M
COMP1521|Zhou, John Benjamin                               |19980803|M
DPBS1120|Li, Jason Owen Charles                            |20030628|M
COMP2511|Li, Joshua Evan Lucas                             |20030401|M
COMP9417|Song, Kevin David Han                             |19940205|M
COMP9323|Sun, Joseph Jin                                   |20040707|M
COMP9414|Shen Cameron, Jason                               |20020615|M
BIOM9001|Xu, Haoran Haoran Yue                             |20040625|M
COMP9444|Cheng, Jay Kevin                                  |20010316|M
COMP1521|Li, William                                       |20020101|M
COMP9414|Xiao, Michael                                     |20031106|M
COMP1511|Hou, Simon Anton Tianyu                           |19941024|M
COMP9311|Lim, Ian Oscar Jin Jiaqi                          |20030813|M
DPGE1001|Zhao, Boyang Sebastian                            |20000814|M
COMP1010|He, Tom Md                                        |19930813|M
COMP9414|Liu, .                                            |20000804|M
COMP1531|Kong Harrison, Adam Raymond Jayden                |20030608|M
COMP9323|Wang, Sean                                        |19990425|M
COMP6452|Shen, Mohammad Peter                              |19960815|M
COMP9331|Wang, Daniel Md Jason                             |19970801|M
COMP2041|Nguyen, Ryan Andy Owen                            |20020720|M
COMP9021|Guan, Will Callum                                 |20001117|M
COMP2521|Li Sanjana, Jessica Olivia                        |19930615|F
COMP9101|Yuan, Rui                                         |20011225|M
COMP1531|Guan Rahul, Bryan Aaron Aidan Danny               |19880116|M
COMP9313|Deng, Lachlan Ho                                  |20040708|M
COMP2521|Wang, Sarah Xinyu Yi                              |20020107|F
COMP3141|Li, William Calvin                                |19980807|M
COMP9444|Gao, Christine Olivia                             |20010618|F
COMP2521|Leung, Zheng Mark Edwin                           |20031222|M
DPGE1003|Lee, Lawrence Johnny                              |20020512|M
BIOM4952|Su, Aryan Evan                                    |19950603|M
BIOM9420|Zhang, Samuel Chen                                |20000302|M
COMP2511|Wang, Michael                                     |20020404|M
COMP1911|Jain, Bill Ahmed                                  |20040207|M
COMP1511|Chen, Andrew Jiaxin                               |19990809|M
COMP2041|Guan, Zheng Aditya                                |20030917|M
COMP1521|Fu Leon, Martin                                   |20030716|M
COMP2041|Wang, Kevin Rui                                   |19980702|M
COMP9727|Xu, Karen Tina                                    |20010304|F
COMP9517|Zheng, Charlotte Nicole                           |20030512|F
COMP6452|Chen Vanessa, Olivia Yi                           |19970506|F
COMP2521|Zhang, Henry Ray                                  |19970730|M
COMP2511|Tan, Melanie                                      |19991217|F
COMP3141|Li, Hannah Claire Lucy Michelle                   |19961031|F
ENGG1811|Chan, .                                           |19990915|F
COMP2521|Kim, Justin                                       |20020611|M
COMP3121|He, Zihao                                         |20000307|M
COMP1511|Liu, Samuel Ray                                   |20040304|M
COMP6443|Jin, Fiona Lucy Christine                         |19970725|F
COMP4951|Nguyen, Lawrence Mark Raymond                     |20020428|M
COMP1531|Tran, Lawrence Yuchen Chris Tong                  |19931125|M
COMP9311|Han, James                                        |19980410|M
COMP1521|Chen, Christine Sophie Maria                      |19990528|F
COMP9414|Tran, Paul Aaron Mohammed                         |20030318|M
COMP2041|Lu, Catherine                                     |19971119|F
COMP9021|Shen, Christina Jasmine Chloe                     |20010506|F
BIOM4952|Wang, William                                     |19620111|M
COMP9021|Khan, Gabriel Evan                                |20030516|M
COMP9414|Liu, Thomas                                       |20020526|M
COMP2511|Wang Jie, Thomas Christopher                      |20030509|M
COMP2041|Liu, Ethan Tony Nicholas                          |19870306|M
COMP3511|Zhang, Jasmine Catherine Kelly                    |20000203|F
COMP2041|Lu, Gabriel Liam Jordan Wei                       |20010310|M
COMP9444|Xie, Adrian Brandon                               |19770810|M
COMP9414|Fang, Sam Aidan                                   |20040402|M
COMP9414|Dang, Xiao Jonathan Lucas                         |19980929|M
COMP2041|Liu, Jasmine                                      |20040327|F
COMP1511|Yang, Yu Elizabeth                                |20030603|F
COMP1511|Xu, Angus Kenny                                   |20010921|M
COMP1511|Yang, Michelle                                    |19960829|F
COMP1511|Chen, Nicole                                      |19840220|F
COMP9313|Li, Alex Liam                                     |20000704|M
COMP6443|Yan Danny, Leo Chris Chen                         |20031022|M
COMP3511|Chen, James Luke                                  |19960621|M
COMP2041|Nguyen, Sam Anton                                 |20000413|M
COMP9414|Li, Eric Raymond Harrison                         |19960531|M
COMP9313|Li, Eric                                          |19980928|M
COMP1511|Yan, Victor                                       |20050711|M
COMP2511|Zhang Dylan, Alex Aryan                           |19961223|M
COMP1511|Jiang, Daniel Han                                 |19950927|M
COMP9444|Lin, Emily Angela Karen                           |19940627|F
COMP9323|Wang, James Sunny                                 |19661218|M
COMP2521|Zhao, Jiayi Hannah                                |20030418|F
COMP1521|Phan, Chloe Jessica Anna                          |20010321|F
DPBS1110|Zhu, Aditya Calvin Ethan Benjamin                 |19960415|M
COMP9417|Nguyen Albert, David Haotian                      |19960528|M
COMP2041|Leung, Sebastian                                  |20030206|M
COMP9101|Liu, Calvin Boyang                                |19940626|M
COMP3331|Wang, James Kai                                   |20040309|M
COMP9444|Li Noah, Steven James Robert                      |20010117|M
COMP9444|Wang Catherine Anna, Christine Vivian Rebecca     |19980904|F
COMP3141|Qin, John Nathan                                  |20000608|M
COMP1511|Huang, Alex Rahul Mohammad                        |19941216|M
COMP9444|Liu Yiming, Eric                                  |19981019|M
COMP2511|Islam, Rory                                       |20040304|M
COMP9021|Xie, Rishi Raymond                                |19970709|M
DPGE1002|Song, Jennifer                                    |20030205|F
COMP3121|Xu, Andrew Evan                                   |20030320|M
COMP9444|Long Victor, Steven Nicolas Ricky                 |19971109|M
BIOM9420|Zhang, Joshua Caleb Chi Joshua Edwin              |19980824|M
DPST1014|Zhong Dylan, Sebastian Robert                     |19970525|M
COMP9021|Wang, Nicole                                      |19971231|F
COMP9312|Tan, Derek Ye Joe                                 |19990202|M
BIOM1010|Yang, Nicholas Paul Ray Caleb                     |19980103|M
COMP9101|Xu Christine, Annie Olivia Xin                    |20020207|F
DPGE1003|Yu, Lachlan Jiawei Ray                            |20040330|M
ENGG1811|Wong, Jeffrey Yue                                 |20031217|M
COMP2041|Chen, Kelly                                       |19980510|F
DPST1032|Yang, .                                           |19800308|F
COMP9517|Luu Andy, Charles Xiao                            |20010424|M
COMP9417|Tran, Mitchell                                    |20011212|M
COMP6741|Li, Sarah                                         |19890729|F
COMP2521|Wang, Daniel Jayden                               |19970226|M
COMP1511|Ng, Luke Sunny Ziheng Jun                         |19990101|M
COMP6771|Zhou, Sean                                        |20000123|M
COMP9323|Liu, Andy Martin                                  |19981223|M
COMP9331|Li, Michael Angus Alex                            |20030602|M
DPST1092|Gupta, Karan Lawrence                             |20021120|M
COMP9900|Yu, Jennifer                                      |20040124|F
BIOM9332|Yuan Yifan, Mark Rory Patrick Hugo                |20021205|M
COMP1521|Lim, David Raymond Terry                          |20001014|M
DPBS1190|Li, Jessica                                       |19961129|F
COMP1521|Zeng, Lucas Noah                                  |20030831|M
COMP9444|Tan Rebecca, Charlotte                            |20001216|F
COMP9414|Shi, Xavier Nicolas Christian                     |19900314|M
COMP3331|Yu, Patrick Matthew                               |20020808|M
COMP9414|Jin, Samuel Evan                                  |20040309|M
COMP9417|Zhu, Yuchen Owen                                  |19790125|M
COMP3331|Wang, Jiaqi Michelle Christina                    |19980606|F
COMP1531|Liu, Christine Rebecca Mia                        |20040109|F
ENGG1811|Lin, Christine                                    |19971011|F
COMP3121|Chen, Elizabeth                                   |19910214|F
COMP9727|Wu Yi, Emily Hannah                               |20030926|F
COMP3900|Lim, Jordan Joel Hao                              |19940214|M
COMP2041|Lim Lachlan, Kenneth Tony                         |20040720|M
COMP1911|Cheung, Xavier Ho Samuel Oscar                    |20031027|M
COMP1511|Nguyen, Alexander                                 |20021213|M
COMP1911|He Ran, Anthony Tianyu                            |20000416|M
COMP9444|Huang, Jiayi Melanie                              |20020522|F
COMP9517|Zhang, Joshua Tian                                |19930812|M
COMP2521|Zhang Sean, Ryan Ben                              |19980218|M
COMP3511|Yao, Andrew                                       |20000208|M
COMP2521|Wong, Nathan Harry                                |19970722|M
COMP9323|Zhang, Grace Christine Kelly                      |20020902|F
COMP9021|Zhao, David Vincent Yi Hugo                       |19980829|M
DPGE1002|Ye, Xiao Patrick                                  |19970224|M
DPST1051|Li, Andrew Joshua                                 |20000221|M
COMP3511|Lin, Joseph                                       |19970129|M
COMP2041|Chen, Jason Andre Yu                              |19960118|M
DPBS1170|Cai, Han Sunny                                    |19940531|M
COMP2511|Li Darren, Michael Owen Josh                      |19870726|M
COMP3141|Jiang, Zhen Hao                                   |20001118|M
COMP1511|Wang, William Zheng                               |19950215|M
COMP9444|Yu Yuhao, Vincent                                 |20000709|M
COMP9311|Jiang, Frank Boyang                               |20021003|M
COMP9902|Wu Ivan, Kevin Jordan                             |20010318|M
COMP6771|Chan, Christine Anna                              |20031108|F
COMP1911|Qi, Caleb                                         |20010322|M
COMP1511|Zhang Chris, Tianyu James Joe                     |19740208|M
COMP1531|Yang, Angela Kelly                                |19921010|F
COMP1521|Chen, Joshua Sean                                 |20000803|M
COMP3121|Chen, Daniel Sunny Ran                            |20021012|M
BIOM9332|Ma, Alexander                                     |19970320|M
COMP3141|Luong Jackson, Steven Kenneth                     |20030417|M
COMP9517|Liu, Yi                                           |19950924|F
COMP3900|Fu, Jiaqi                                         |19980429|M
ENGG1811|Dang, William Xin                                 |20031024|M
DPGE1001|Luo, Xinyu Sophia Jiaqi                           |20000123|F
COMP2511|Lin, Karen Tina Kelly Jenny                       |20040128|F
COMP1511|Yu, Sophia Maria                                  |19991021|F
COMP6771|Hou, Aditya Jun                                   |20000112|M
COMP1911|Li, William                                       |19991117|M
COMP9444|Chen, Michelle                                    |19951026|F
COMP9313|Ding, Richard Adrian Alan Darren                  |19900716|M
COMP6771|Liu, Sanjana Yu                                   |20000601|F
COMP1511|Feng, Christopher Austin Rahul                    |20000621|M
COMP9313|Jin, Mia Jennifer Rachel Chloe                    |20040530|F
COMP2521|Zhang, Eric Alan                                  |19950212|M
DPBS1170|Wu, Ethan                                         |20040126|M
ENGG1811|Cai, Yang Kevin                                   |19950324|M
COMP2521|Wang Stanley, Peter                               |19980424|M
COMP2521|He, Jacky Lawrence Jimmy Vincent                  |19921122|M
